32	prihvaćen	120	false	2016-01-21 09:44:55.000000	2016-01-21 09:44:55.000000
32	zbačen	121	false	2016-01-21 09:44:55.000000	2016-01-21 09:44:55.000000
33	promenjiv	122	true	2016-01-21 09:47:43.000000	2016-01-21 09:47:43.000000
33	zvučan	123	false	2016-01-21 09:47:43.000000	2016-01-21 09:47:43.000000
33	primenjiv	124	false	2016-01-21 09:47:43.000000	2016-01-21 09:47:43.000000
33	podložan	125	false	2016-01-21 09:47:43.000000	2016-01-21 09:47:43.000000
34	pozdravlja	126	false	2016-01-21 09:49:48.000000	2016-01-21 09:49:48.000000
34	imenuje	127	false	2016-01-21 09:49:48.000000	2016-01-21 09:49:48.000000
34	menja	128	false	2016-01-21 09:49:48.000000	2016-01-21 09:49:48.000000
34	dodeljuje	129	true	2016-01-21 09:49:48.000000	2016-01-21 09:49:48.000000
35	održavati	130	true	2016-01-21 09:51:58.000000	2016-01-21 09:51:58.000000
35	pratiti	131	false	2016-01-21 09:51:58.000000	2016-01-21 09:51:58.000000
35	ležati	132	false	2016-01-21 09:51:58.000000	2016-01-21 09:51:58.000000
35	koračati	133	false	2016-01-21 09:51:58.000000	2016-01-21 09:51:58.000000
36	uzeti	134	false	2016-01-21 10:20:42.000000	2016-01-21 10:20:42.000000
36	dodati	135	false	2016-01-21 10:20:42.000000	2016-01-21 10:20:42.000000
36	sjediniti	136	false	2016-01-21 10:20:42.000000	2016-01-21 10:20:42.000000
36	povući	137	true	2016-01-21 10:20:42.000000	2016-01-21 10:20:42.000000
37	podudarati se	138	true	2016-01-21 10:21:17.000000	2016-01-21 10:21:17.000000
37	povući se	139	false	2016-01-21 10:21:17.000000	2016-01-21 10:21:17.000000
37	pomiriti se	140	false	2016-01-21 10:21:17.000000	2016-01-21 10:21:17.000000
37	posvađati se	141	false	2016-01-21 10:21:17.000000	2016-01-21 10:21:17.000000
38	preskočen	142	false	2016-01-21 10:23:42.000000	2016-01-21 10:23:42.000000
38	izvađen	143	false	2016-01-21 10:23:42.000000	2016-01-21 10:23:42.000000
38	prekoračen	144	true	2016-01-21 10:23:42.000000	2016-01-21 10:23:42.000000
38	ljut	145	false	2016-01-21 10:23:42.000000	2016-01-21 10:23:42.000000
39	sadržaj	146	false	2016-01-21 10:34:01.000000	2016-01-21 10:34:01.000000
39	zaključak	147	false	2016-01-21 10:34:01.000000	2016-01-21 10:34:01.000000
39	sastojati se	148	true	2016-01-21 10:34:01.000000	2016-01-21 10:34:01.000000
39	prebrojavati	149	false	2016-01-21 10:34:01.000000	2016-01-21 10:34:01.000000
40	mešanje	150	true	2016-01-21 10:36:16.000000	2016-01-21 10:36:16.000000
40	gomilanje	151	false	2016-01-21 10:36:16.000000	2016-01-21 10:36:16.000000
40	prebrojavanje	152	false	2016-01-21 10:36:16.000000	2016-01-21 10:36:16.000000
40	uplaćivanje	153	false	2016-01-21 10:36:16.000000	2016-01-21 10:36:16.000000
41	dati	154	false	2016-01-21 10:36:52.000000	2016-01-21 10:36:52.000000
41	uzeti	155	false	2016-01-21 10:36:52.000000	2016-01-21 10:36:52.000000
41	raspodeliti	156	true	2016-01-21 10:36:52.000000	2016-01-21 10:36:52.000000
41	sačuvati	157	false	2016-01-21 10:36:52.000000	2016-01-21 10:36:52.000000
42	pozdravljanje	158	false	2016-01-21 10:40:52.000000	2016-01-21 10:40:52.000000
42	bez obzira	159	true	2016-01-21 10:40:52.000000	2016-01-21 10:40:52.000000
42	svakako	160	false	2016-01-21 10:40:52.000000	2016-01-21 10:40:52.000000
42	nikako	161	false	2016-01-21 10:40:52.000000	2016-01-21 10:40:52.000000
43	trajnost	162	true	2016-01-21 10:41:26.000000	2016-01-21 10:41:26.000000
43	pauziranje	163	false	2016-01-21 10:41:26.000000	2016-01-21 10:41:26.000000
43	poziranje	164	false	2016-01-21 10:41:26.000000	2016-01-21 10:41:26.000000
43	obaveza	165	false	2016-01-21 10:41:26.000000	2016-01-21 10:41:26.000000
44	kotrljanje	166	false	2016-01-21 10:43:59.000000	2016-01-21 10:43:59.000000
44	uzimanje	167	false	2016-01-21 10:43:59.000000	2016-01-21 10:43:59.000000
44	vraćanje	168	true	2016-01-21 10:43:59.000000	2016-01-21 10:43:59.000000
44	završavanje	169	false	2016-01-21 10:43:59.000000	2016-01-21 10:43:59.000000
45	predmet	170	false	2016-01-21 10:58:51.000000	2016-01-21 10:58:51.000000
45	izdata	171	true	2016-01-21 10:58:51.000000	2016-01-21 10:58:51.000000
45	poverena	172	false	2016-01-21 10:58:51.000000	2016-01-21 10:58:51.000000
45	cilj	173	false	2016-01-21 10:58:51.000000	2016-01-21 10:58:51.000000
46	ili	174	true	2016-01-21 11:00:51.000000	2016-01-21 11:00:51.000000
46	ako	175	false	2016-01-21 11:00:51.000000	2016-01-21 11:00:51.000000
46	iako	176	false	2016-01-21 11:00:51.000000	2016-01-21 11:00:51.000000
46	onako	177	false	2016-01-21 11:00:51.000000	2016-01-21 11:00:51.000000
47	izbacio	178	false	2016-01-21 11:04:26.000000	2016-01-21 11:04:26.000000
47	izletelo	179	false	2016-01-21 11:04:26.000000	2016-01-21 11:04:26.000000
47	skinuo	180	true	2016-01-21 11:04:26.000000	2016-01-21 11:04:26.000000
47	ugasio	181	false	2016-01-21 11:04:26.000000	2016-01-21 11:04:26.000000
48	panj	182	false	2016-01-21 11:11:15.000000	2016-01-21 11:11:15.000000
48	maslačak	183	false	2016-01-21 11:11:15.000000	2016-01-21 11:11:15.000000
48	koren	184	true	2016-01-21 11:11:15.000000	2016-01-21 11:11:15.000000
48	tučak	185	false	2016-01-21 11:11:15.000000	2016-01-21 11:11:15.000000
49	zadaci	186	false	2016-01-21 11:19:33.000000	2016-01-21 11:19:33.000000
49	poslovi	187	true	2016-01-21 11:19:33.000000	2016-01-21 11:19:33.000000
49	naredbe	188	false	2016-01-21 11:19:33.000000	2016-01-21 11:19:33.000000
49	primedbe	189	false	2016-01-21 11:19:33.000000	2016-01-21 11:19:33.000000
50	trčati	190	false	2016-01-21 11:20:05.000000	2016-01-21 11:20:05.000000
50	bežati	191	false	2016-01-21 11:20:05.000000	2016-01-21 11:20:05.000000
50	pokrenuti	192	true	2016-01-21 11:20:05.000000	2016-01-21 11:20:05.000000
50	okrenuti	193	false	2016-01-21 11:20:05.000000	2016-01-21 11:20:05.000000
51	pogođen	194	false	2016-01-21 11:53:51.000000	2016-01-21 11:53:51.000000
51	privilegovan	195	false	2016-01-21 11:53:51.000000	2016-01-21 11:53:51.000000
51	ranjiv	196	true	2016-01-21 11:53:51.000000	2016-01-21 11:53:51.000000
51	oslobođen	197	false	2016-01-21 11:53:51.000000	2016-01-21 11:53:51.000000
52	poslato	198	false	2016-01-21 11:58:52.000000	2016-01-21 11:58:52.000000
52	skriveno	199	false	2016-01-21 11:58:52.000000	2016-01-21 11:58:52.000000
52	zabranjeno	200	false	2016-01-21 11:58:52.000000	2016-01-21 11:58:52.000000
52	odobreno	201	true	2016-01-21 11:58:52.000000	2016-01-21 11:58:52.000000
53	odustati	202	true	2016-01-21 12:02:32.000000	2016-01-21 12:02:32.000000
53	nastaviti	203	false	2016-01-21 12:02:32.000000	2016-01-21 12:02:32.000000
53	osigurati	204	false	2016-01-21 12:02:32.000000	2016-01-21 12:02:32.000000
53	početi	205	false	2016-01-21 12:02:32.000000	2016-01-21 12:02:32.000000
54	zaustavljanje	206	false	2016-01-21 12:04:45.000000	2016-01-21 12:04:45.000000
54	lečenje	207	false	2016-01-21 12:04:45.000000	2016-01-21 12:04:45.000000
54	provodadžisanje	208	true	2016-01-21 12:04:45.000000	2016-01-21 12:04:45.000000
54	spelovanje	209	false	2016-01-21 12:04:45.000000	2016-01-21 12:04:45.000000
55	primedba	210	false	2016-01-21 13:52:28.000000	2016-01-21 13:52:28.000000
55	dodatak	211	true	2016-01-21 13:52:28.000000	2016-01-21 13:52:28.000000
55	zaključak	212	false	2016-01-21 13:52:28.000000	2016-01-21 13:52:28.000000
55	naslov	213	false	2016-01-21 13:52:28.000000	2016-01-21 13:52:28.000000
56	upućivanje	214	true	2016-01-21 13:56:15.000000	2016-01-21 13:56:15.000000
56	odgovaraju	215	false	2016-01-21 13:56:15.000000	2016-01-21 13:56:15.000000
56	dostavljati	216	false	2016-01-21 13:56:15.000000	2016-01-21 13:56:15.000000
56	premeštati	217	false	2016-01-21 13:56:15.000000	2016-01-21 13:56:15.000000
6	narušava	22	true	2016-01-19 17:32:16.000000	2016-01-19 17:32:16.000000
57	sramotan	218	true	2016-01-24 12:50:24.000000	2016-01-24 12:50:24.000000
57	mramoran	219	false	2016-01-24 12:50:24.000000	2016-01-24 12:50:24.000000
57	umoran	220	false	2016-01-24 12:50:24.000000	2016-01-24 12:50:24.000000
57	smotan	221	false	2016-01-24 12:50:24.000000	2016-01-24 12:50:24.000000
58	provala	222	true	2016-01-24 12:51:10.000000	2016-01-24 12:51:10.000000
58	prevara	223	false	2016-01-24 12:51:10.000000	2016-01-24 12:51:10.000000
58	uvala	224	false	2016-01-24 12:51:10.000000	2016-01-24 12:51:10.000000
58	kobila	225	false	2016-01-24 12:51:10.000000	2016-01-24 12:51:10.000000
59	komarac	226	true	2016-01-24 12:52:54.000000	2016-01-24 12:52:54.000000
59	mornar	227	false	2016-01-24 12:52:54.000000	2016-01-24 12:52:54.000000
59	musliman	228	false	2016-01-24 12:52:54.000000	2016-01-24 12:52:54.000000
59	obraz	229	false	2016-01-24 12:52:54.000000	2016-01-24 12:52:54.000000
60	bore	230	true	2016-01-24 12:53:49.000000	2016-01-24 12:53:49.000000
60	članci	231	false	2016-01-24 12:53:49.000000	2016-01-24 12:53:49.000000
60	kopita	232	false	2016-01-24 12:53:49.000000	2016-01-24 12:53:49.000000
60	sedla	233	false	2016-01-24 12:53:49.000000	2016-01-24 12:53:49.000000
61	promeniti	234	true	2016-01-24 12:54:27.000000	2016-01-24 12:54:27.000000
61	oltar	235	false	2016-01-24 12:54:27.000000	2016-01-24 12:54:27.000000
61	malter	236	false	2016-01-24 12:54:27.000000	2016-01-24 12:54:27.000000
61	visina	237	false	2016-01-24 12:54:27.000000	2016-01-24 12:54:27.000000
62	ličiti	238	true	2016-01-24 12:55:04.000000	2016-01-24 12:55:04.000000
62	sastaviti	239	false	2016-01-24 12:55:04.000000	2016-01-24 12:55:04.000000
62	rastaviti	240	false	2016-01-24 12:55:04.000000	2016-01-24 12:55:04.000000
62	okupiti	241	false	2016-01-24 12:55:04.000000	2016-01-24 12:55:04.000000
64	neodređeno	242	true	2016-01-24 12:56:34.000000	2016-01-24 12:56:34.000000
64	nikad	243	false	2016-01-24 12:56:34.000000	2016-01-24 12:56:34.000000
64	nikako	244	false	2016-01-24 12:56:34.000000	2016-01-24 12:56:34.000000
64	svakako	245	false	2016-01-24 12:56:34.000000	2016-01-24 12:56:34.000000
65	zarazan	246	true	2016-01-24 12:57:24.000000	2016-01-24 12:57:24.000000
65	svestan	247	false	2016-01-24 12:57:24.000000	2016-01-24 12:57:24.000000
65	umoran	248	false	2016-01-24 12:57:24.000000	2016-01-24 12:57:24.000000
65	kontuzovan	249	false	2016-01-24 12:57:24.000000	2016-01-24 12:57:24.000000
66	ozbiljan	250	true	2016-01-24 12:57:53.000000	2016-01-24 12:57:53.000000
66	serumi	251	false	2016-01-24 12:57:53.000000	2016-01-24 12:57:53.000000
66	glasine	252	false	2016-01-24 12:57:53.000000	2016-01-24 12:57:53.000000
66	serijski	253	false	2016-01-24 12:57:53.000000	2016-01-24 12:57:53.000000
67	nasledno	254	true	2016-01-24 13:00:06.000000	2016-01-24 13:00:06.000000
67	napokon	255	false	2016-01-24 13:00:06.000000	2016-01-24 13:00:06.000000
67	obično	256	false	2016-01-24 13:00:06.000000	2016-01-24 13:00:06.000000
67	jeretički	257	false	2016-01-24 13:00:06.000000	2016-01-24 13:00:06.000000
68	operacija	258	true	2016-01-24 13:00:46.000000	2016-01-24 13:00:46.000000
68	surogat	259	false	2016-01-24 13:00:46.000000	2016-01-24 13:00:46.000000
68	plašt	260	false	2016-01-24 13:00:46.000000	2016-01-24 13:00:46.000000
68	soja	261	false	2016-01-24 13:00:46.000000	2016-01-24 13:00:46.000000
69	nokat	262	false	2016-01-24 13:01:16.000000	2016-01-24 13:01:16.000000
69	tkivo	263	true	2016-01-24 13:01:16.000000	2016-01-24 13:01:16.000000
69	vilica	264	false	2016-01-24 13:01:16.000000	2016-01-24 13:01:16.000000
69	mašna	265	false	2016-01-24 13:01:16.000000	2016-01-24 13:01:16.000000
70	nosioci	266	true	2016-01-24 13:01:58.000000	2016-01-24 13:01:58.000000
70	kočije	267	false	2016-01-24 13:01:58.000000	2016-01-24 13:01:58.000000
70	kečige	268	false	2016-01-24 13:01:58.000000	2016-01-24 13:01:58.000000
70	krvnici	269	false	2016-01-24 13:01:58.000000	2016-01-24 13:01:58.000000
72	dalek	270	true	2016-01-24 16:38:01.000000	2016-01-24 16:38:01.000000
72	blizu	271	false	2016-01-24 16:38:01.000000	2016-01-24 16:38:01.000000
72	disident	272	false	2016-01-24 16:38:01.000000	2016-01-24 16:38:01.000000
72	drugačiji	273	false	2016-01-24 16:38:01.000000	2016-01-24 16:38:01.000000
73	srdačno	274	false	2016-01-24 16:38:34.000000	2016-01-24 16:38:34.000000
73	iskreno	275	true	2016-01-24 16:38:34.000000	2016-01-24 16:38:34.000000
73	lažno	276	false	2016-01-24 16:38:34.000000	2016-01-24 16:38:34.000000
73	žalosno	277	false	2016-01-24 16:38:34.000000	2016-01-24 16:38:34.000000
74	to mi odgovara	278	true	2016-01-24 16:39:27.000000	2016-01-24 16:39:27.000000
74	to me umara	279	false	2016-01-24 16:39:27.000000	2016-01-24 16:39:27.000000
74	to me žesti	280	false	2016-01-24 16:39:27.000000	2016-01-24 16:39:27.000000
74	to mi smeta	281	false	2016-01-24 16:39:27.000000	2016-01-24 16:39:27.000000
75	uključujući	282	true	2016-01-24 16:40:04.000000	2016-01-24 16:40:04.000000
75	izuzev	283	false	2016-01-24 16:40:04.000000	2016-01-24 16:40:04.000000
75	sem	284	false	2016-01-24 16:40:04.000000	2016-01-24 16:40:04.000000
75	drugo	285	false	2016-01-24 16:40:04.000000	2016-01-24 16:40:04.000000
76	oduševljen	286	true	2016-01-24 16:40:31.000000	2016-01-24 16:40:31.000000
76	uzbuđen	287	false	2016-01-24 16:40:31.000000	2016-01-24 16:40:31.000000
76	razočaran	288	false	2016-01-24 16:40:31.000000	2016-01-24 16:40:31.000000
76	osion	289	false	2016-01-24 16:40:31.000000	2016-01-24 16:40:31.000000
77	u ime	290	true	2016-01-24 16:41:08.000000	2016-01-24 16:41:08.000000
77	svi	291	false	2016-01-24 16:41:08.000000	2016-01-24 16:41:08.000000
77	polovično	292	false	2016-01-24 16:41:08.000000	2016-01-24 16:41:08.000000
77	neki	293	false	2016-01-24 16:41:08.000000	2016-01-24 16:41:08.000000
78	amater	294	true	2016-01-24 16:41:33.000000	2016-01-24 16:41:33.000000
78	kovač	295	false	2016-01-24 16:41:33.000000	2016-01-24 16:41:33.000000
78	imitator	296	false	2016-01-24 16:41:33.000000	2016-01-24 16:41:33.000000
78	armirač	297	false	2016-01-24 16:41:33.000000	2016-01-24 16:41:33.000000
79	nazad	298	false	2016-01-24 16:41:49.000000	2016-01-24 16:41:49.000000
79	levo	299	false	2016-01-24 16:41:49.000000	2016-01-24 16:41:49.000000
79	desno	300	false	2016-01-24 16:41:49.000000	2016-01-24 16:41:49.000000
79	napred	301	true	2016-01-24 16:41:49.000000	2016-01-24 16:41:49.000000
80	slagati se	302	true	2016-01-24 16:42:29.000000	2016-01-24 16:42:29.000000
80	otići	303	false	2016-01-24 16:42:29.000000	2016-01-24 16:42:29.000000
80	pronaći	304	false	2016-01-24 16:42:29.000000	2016-01-24 16:42:29.000000
80	uhvatiti	305	false	2016-01-24 16:42:29.000000	2016-01-24 16:42:29.000000
81	nadoknaditi	306	true	2016-01-24 16:43:04.000000	2016-01-24 16:43:04.000000
81	kečap	307	false	2016-01-24 16:43:04.000000	2016-01-24 16:43:04.000000
81	popeti se	308	false	2016-01-24 16:43:04.000000	2016-01-24 16:43:04.000000
81	pojuriti	309	false	2016-01-24 16:43:04.000000	2016-01-24 16:43:04.000000
82	okupiti	310	true	2016-01-24 16:43:41.000000	2016-01-24 16:43:41.000000
82	uhvatiti	311	false	2016-01-24 16:43:41.000000	2016-01-24 16:43:41.000000
82	odneti	312	false	2016-01-24 16:43:41.000000	2016-01-24 16:43:41.000000
82	doneti	313	false	2016-01-24 16:43:41.000000	2016-01-24 16:43:41.000000
83	komšije	314	true	2016-01-24 16:44:18.000000	2016-01-24 16:44:18.000000
83	neprijatelji	315	false	2016-01-24 16:44:18.000000	2016-01-24 16:44:18.000000
83	sudije	316	false	2016-01-24 16:44:18.000000	2016-01-24 16:44:18.000000
83	vojnici	317	false	2016-01-24 16:44:18.000000	2016-01-24 16:44:18.000000
84	istražiti	318	true	2016-01-24 16:45:09.000000	2016-01-24 16:45:09.000000
84	isploviti	319	false	2016-01-24 16:45:09.000000	2016-01-24 16:45:09.000000
84	eksploatisati	320	false	2016-01-24 16:45:09.000000	2016-01-24 16:45:09.000000
84	eksplodirati	321	false	2016-01-24 16:45:09.000000	2016-01-24 16:45:09.000000
85	naopačke	322	true	2016-01-24 16:46:29.000000	2016-01-24 16:46:29.000000
85	gore dole	323	false	2016-01-24 16:46:29.000000	2016-01-24 16:46:29.000000
85	preko brda	324	false	2016-01-24 16:46:29.000000	2016-01-24 16:46:29.000000
85	ispod	325	false	2016-01-24 16:46:29.000000	2016-01-24 16:46:29.000000
86	istopljen	326	true	2016-01-24 16:47:08.000000	2016-01-24 16:47:08.000000
86	izmalterisan	327	false	2016-01-24 16:47:08.000000	2016-01-24 16:47:08.000000
